No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,date,Kategori_PM2.5
14388,2014,10,21,11,36.0,36.0,26.0,70.0,1200.0,5.0,14.4,1019.7,-2.5,0.0,SW,2.3,Aotizhongxin,2014-10-21,Sedang
14389,2014,10,21,12,34.0,34.0,29.0,71.0,1400.0,9.0,15.1,1018.8,-2.8,0.0,WSW,2.5,Aotizhongxin,2014-10-21,Rendah
14390,2014,10,21,13,40.0,40.0,26.0,66.0,1300.0,16.0,16.1,1017.9,-0.6,0.0,SSW,1.2,Aotizhongxin,2014-10-21,Sedang
14391,2014,10,21,14,37.0,37.0,21.0,61.0,1100.0,23.0,15.7,1017.5,-0.5,0.0,SW,1.6,Aotizhongxin,2014-10-21,Sedang
14392,2014,10,21,15,38.0,93.0,21.0,62.0,1100.0,23.0,15.7,1017.1,-1.0,0.0,S,0.8,Aotizhongxin,2014-10-21,Sedang
14393,2014,10,21,16,32.0,32.0,16.0,57.0,900.0,26.0,14.2,1017.1,-1.1,0.0,SW,1.4,Aotizhongxin,2014-10-21,Rendah
14394,2014,10,21,17,44.0,44.0,18.0,67.0,1100.0,18.0,11.9,1017.4,0.0,0.0,SW,1.0,Aotizhongxin,2014-10-21,Sedang
14395,2014,10,21,18,39.0,39.0,18.0,78.0,1300.0,10.0,10.5,1017.8,1.3,0.0,SE,0.2,Aotizhongxin,2014-10-21,Sedang
14396,2014,10,21,19,50.0,50.0,20.0,97.0,1800.0,2.0,8.2,1018.2,3.2,0.0,ESE,0.0,Aotizhongxin,2014-10-21,Sedang
14397,2014,10,21,20,62.0,62.0,21.0,109.0,2100.0,2.0,7.1,1018.6,3.5,0.0,SE,0.0,Aotizhongxin,2014-10-21,Sedang
14400,2014,10,21,23,64.0,128.0,23.0,101.0,1500.0,2.0,6.9,1018.7,4.4,0.0,ENE,0.7,Aotizhongxin,2014-10-21,Sedang
14401,2014,10,22,0,68.0,144.0,21.0,91.0,1200.0,2.0,8.1,1018.7,4.7,0.0,ENE,0.7,Aotizhongxin,2014-10-22,Sedang
14402,2014,10,22,1,57.0,122.0,16.0,85.0,1100.0,2.0,8.4,1018.6,4.8,0.0,ENE,1.3,Aotizhongxin,2014-10-22,Sedang
14403,2014,10,22,2,97.0,227.0,15.0,95.0,2200.0,2.0,8.3,1018.3,4.3,0.0,ENE,1.6,Aotizhongxin,2014-10-22,Tinggi
14404,2014,10,22,3,107.0,228.0,13.0,97.0,1700.0,2.0,8.1,1018.1,4.1,0.0,ENE,1.2,Aotizhongxin,2014-10-22,Tinggi
14405,2014,10,22,4,95.0,203.0,13.0,102.0,1600.0,2.0,8.4,1018.1,3.8,0.0,ENE,1.6,Aotizhongxin,2014-10-22,Tinggi
14406,2014,10,22,5,83.0,165.0,10.0,82.0,1600.0,2.0,8.5,1018.1,3.7,0.0,NE,1.3,Aotizhongxin,2014-10-22,Tinggi
14407,2014,10,22,6,76.0,150.0,11.0,79.0,1400.0,2.0,8.6,1018.3,3.2,0.0,ENE,1.5,Aotizhongxin,2014-10-22,Tinggi
14408,2014,10,22,7,90.0,158.0,15.0,96.0,1400.0,2.0,9.3,1018.8,3.7,0.0,ENE,1.1,Aotizhongxin,2014-10-22,Tinggi
14409,2014,10,22,8,69.0,289.0,19.0,103.0,1400.0,2.0,10.1,1018.9,2.9,0.0,NE,1.1,Aotizhongxin,2014-10-22,Sedang
14410,2014,10,22,9,66.0,153.0,16.0,96.0,1300.0,2.0,11.0,1018.5,3.3,0.0,ENE,1.0,Aotizhongxin,2014-10-22,Sedang
14411,2014,10,22,10,63.0,146.0,14.0,82.0,1500.0,2.0,11.6,1018.2,4.1,0.0,E,0.6,Aotizhongxin,2014-10-22,Sedang
14412,2014,10,22,11,71.0,166.0,14.0,91.0,1700.0,2.0,12.7,1017.4,5.6,0.0,SSE,1.0,Aotizhongxin,2014-10-22,Sedang
14414,2014,10,22,13,93.0,201.0,16.0,105.0,1500.0,2.0,14.7,1015.4,8.0,0.0,SW,2.6,Aotizhongxin,2014-10-22,Tinggi
14415,2014,10,22,14,99.0,186.0,16.0,102.0,1300.0,2.0,14.8,1014.7,8.3,0.0,SW,1.5,Aotizhongxin,2014-10-22,Tinggi
14416,2014,10,22,15,87.0,155.0,17.0,88.0,900.0,4.0,14.5,1014.3,8.9,0.0,SSW,0.6,Aotizhongxin,2014-10-22,Tinggi
14419,2014,10,22,18,60.0,162.0,7.0,93.0,800.0,2.0,13.1,1014.3,9.2,0.0,NE,0.8,Aotizhongxin,2014-10-22,Sedang
14420,2014,10,22,19,94.0,168.0,10.0,106.0,1200.0,2.0,12.9,1014.5,8.2,0.0,ENE,1.7,Aotizhongxin,2014-10-22,Tinggi
14421,2014,10,22,20,107.0,180.0,11.0,111.0,1300.0,2.0,12.5,1014.6,8.0,0.0,ENE,0.9,Aotizhongxin,2014-10-22,Tinggi
14422,2014,10,22,21,112.0,208.0,13.0,106.0,1500.0,2.0,12.4,1014.4,8.1,0.0,NE,0.9,Aotizhongxin,2014-10-22,Tinggi
14423,2014,10,22,22,109.0,195.0,14.0,104.0,1600.0,2.0,12.3,1013.8,7.8,0.0,NE,1.4,Aotizhongxin,2014-10-22,Tinggi
14424,2014,10,22,23,115.0,192.0,16.0,102.0,1600.0,2.0,12.1,1013.4,7.8,0.0,ENE,1.2,Aotizhongxin,2014-10-22,Sangat Tinggi
14425,2014,10,23,0,112.0,201.0,17.0,106.0,1600.0,2.0,12.1,1013.0,8.2,0.0,ENE,0.4,Aotizhongxin,2014-10-23,Tinggi
14426,2014,10,23,1,105.0,205.0,18.0,102.0,1500.0,2.0,11.9,1012.7,7.6,0.0,NE,1.4,Aotizhongxin,2014-10-23,Tinggi
14427,2014,10,23,2,93.0,164.0,17.0,99.0,1300.0,2.0,11.8,1011.9,7.9,0.0,ENE,1.1,Aotizhongxin,2014-10-23,Tinggi
14428,2014,10,23,3,93.0,177.0,14.0,99.0,1200.0,2.0,11.7,1011.4,8.0,0.0,ENE,1.1,Aotizhongxin,2014-10-23,Tinggi
14429,2014,10,23,4,103.0,187.0,12.0,103.0,1200.0,2.0,11.8,1011.2,7.7,0.0,NE,1.4,Aotizhongxin,2014-10-23,Tinggi
14430,2014,10,23,5,104.0,203.0,13.0,104.0,1200.0,2.0,11.9,1011.1,8.2,0.0,ENE,1.8,Aotizhongxin,2014-10-23,Tinggi
14431,2014,10,23,6,98.0,186.0,13.0,105.0,1200.0,2.0,12.1,1011.2,8.2,0.0,ENE,1.3,Aotizhongxin,2014-10-23,Tinggi
14432,2014,10,23,7,102.0,189.0,12.0,99.0,1200.0,2.0,12.5,1011.6,8.6,0.0,NE,0.7,Aotizhongxin,2014-10-23,Tinggi
14433,2014,10,23,8,114.0,178.0,10.0,87.0,1400.0,2.0,13.0,1011.5,8.3,0.0,NE,1.8,Aotizhongxin,2014-10-23,Tinggi
14434,2014,10,23,9,123.0,177.0,7.0,79.0,1000.0,2.0,13.5,1010.8,8.3,0.0,NE,1.9,Aotizhongxin,2014-10-23,Sangat Tinggi
14435,2014,10,23,10,127.0,186.0,7.0,79.0,1000.0,2.0,14.2,1010.3,8.8,0.0,NE,1.2,Aotizhongxin,2014-10-23,Sangat Tinggi
14436,2014,10,23,11,134.0,177.0,7.0,76.0,1300.0,16.0,14.8,1009.3,9.2,0.0,NE,0.5,Aotizhongxin,2014-10-23,Sangat Tinggi
14437,2014,10,23,12,137.0,189.0,9.0,76.0,1200.0,24.0,15.5,1007.9,8.9,0.0,ENE,1.6,Aotizhongxin,2014-10-23,Sangat Tinggi
14438,2014,10,23,13,140.0,183.0,12.0,82.0,1100.0,30.0,16.5,1007.0,9.4,0.0,ESE,1.3,Aotizhongxin,2014-10-23,Sangat Tinggi
14439,2014,10,23,14,142.0,186.0,17.0,91.0,1100.0,19.0,17.1,1006.6,9.8,0.0,S,0.7,Aotizhongxin,2014-10-23,Sangat Tinggi
14440,2014,10,23,15,144.0,190.0,21.0,103.0,1200.0,12.0,16.4,1006.4,10.7,0.0,ESE,0.0,Aotizhongxin,2014-10-23,Sangat Tinggi
14441,2014,10,23,16,154.0,206.0,26.0,120.0,1400.0,8.0,14.2,1006.3,10.4,0.0,SSE,0.0,Aotizhongxin,2014-10-23,Sangat Tinggi
14451,2014,10,24,2,182.0,236.0,12.0,106.0,2200.0,2.0,8.4,1006.4,8.4,0.0,SW,0.0,Aotizhongxin,2014-10-24,Sangat Tinggi
14452,2014,10,24,3,176.0,220.0,8.0,97.0,1500.0,2.0,8.4,1006.1,8.4,0.0,S,0.0,Aotizhongxin,2014-10-24,Sangat Tinggi
14453,2014,10,24,4,171.0,208.0,8.0,103.0,1400.0,2.0,8.5,1006.2,8.5,0.0,E,0.7,Aotizhongxin,2014-10-24,Sangat Tinggi
14454,2014,10,24,5,164.0,201.0,6.0,102.0,1500.0,2.0,7.9,1006.2,7.9,0.0,ENE,0.5,Aotizhongxin,2014-10-24,Sangat Tinggi
14455,2014,10,24,6,167.0,190.0,5.0,98.0,1500.0,2.0,8.1,1006.3,8.1,0.0,E,0.0,Aotizhongxin,2014-10-24,Sangat Tinggi
14456,2014,10,24,7,164.0,187.0,5.0,92.0,1500.0,2.0,9.1,1007.0,9.1,0.0,ESE,0.0,Aotizhongxin,2014-10-24,Sangat Tinggi
14457,2014,10,24,8,167.0,194.0,6.0,99.0,1600.0,2.0,10.9,1007.4,10.9,0.0,NE,1.4,Aotizhongxin,2014-10-24,Sangat Tinggi
14458,2014,10,24,9,180.0,219.0,9.0,104.0,1800.0,2.0,13.8,1007.1,11.3,0.0,ENE,1.2,Aotizhongxin,2014-10-24,Sangat Tinggi
14459,2014,10,24,10,194.0,241.0,12.0,110.0,1800.0,2.0,15.7,1006.7,11.1,0.0,SE,0.5,Aotizhongxin,2014-10-24,Sangat Tinggi
14460,2014,10,24,11,216.0,251.0,15.0,108.0,1800.0,10.0,17.1,1005.7,12.0,0.0,E,0.9,Aotizhongxin,2014-10-24,Sangat Tinggi
14461,2014,10,24,12,241.0,280.0,19.0,108.0,1800.0,28.0,18.4,1004.7,11.7,0.0,W,1.2,Aotizhongxin,2014-10-24,Sangat Tinggi
14502,2014,10,26,5,169.0,169.0,4.0,77.0,1400.0,2.0,15.1,1014.6,-0.7,0.0,ENE,2.0,Aotizhongxin,2014-10-26,Sangat Tinggi
14503,2014,10,26,6,44.0,44.0,2.0,41.0,500.0,32.0,15.1,1016.4,-1.9,0.0,NE,3.4,Aotizhongxin,2014-10-26,Sedang
14504,2014,10,26,7,15.0,15.0,2.0,30.0,300.0,32.0,15.1,1018.5,-1.1,0.0,ENE,3.2,Aotizhongxin,2014-10-26,Rendah
14505,2014,10,26,8,12.0,12.0,2.0,28.0,300.0,36.0,15.7,1019.7,-1.0,0.0,E,3.6,Aotizhongxin,2014-10-26,Rendah
14506,2014,10,26,9,14.0,14.0,2.0,24.0,300.0,38.0,16.6,1020.4,-1.5,0.0,ENE,3.7,Aotizhongxin,2014-10-26,Rendah
14507,2014,10,26,10,11.0,11.0,2.0,22.0,300.0,45.0,17.3,1020.8,-2.4,0.0,E,2.5,Aotizhongxin,2014-10-26,Rendah
14508,2014,10,26,11,15.0,15.0,2.0,20.0,300.0,50.0,17.2,1020.4,-5.3,0.0,E,2.9,Aotizhongxin,2014-10-26,Rendah
14509,2014,10,26,12,10.0,10.0,2.0,17.0,300.0,57.0,17.8,1020.1,-5.5,0.0,E,1.8,Aotizhongxin,2014-10-26,Rendah
14510,2014,10,26,13,11.0,11.0,2.0,15.0,300.0,61.0,18.6,1019.9,-7.8,0.0,E,2.2,Aotizhongxin,2014-10-26,Rendah
14511,2014,10,26,14,5.0,5.0,2.0,19.0,300.0,62.0,18.8,1020.3,-6.8,0.0,SSE,1.7,Aotizhongxin,2014-10-26,Rendah
14512,2014,10,26,15,6.0,6.0,2.0,21.0,300.0,61.0,18.6,1020.6,-8.6,0.0,ESE,1.8,Aotizhongxin,2014-10-26,Rendah
14513,2014,10,26,16,8.0,8.0,2.0,29.0,300.0,55.0,15.9,1020.9,-7.1,0.0,E,0.4,Aotizhongxin,2014-10-26,Rendah
14514,2014,10,26,17,8.0,8.0,2.0,35.0,300.0,49.0,11.2,1021.4,-2.6,0.0,NE,0.4,Aotizhongxin,2014-10-26,Rendah
14515,2014,10,26,18,13.0,13.0,2.0,60.0,400.0,22.0,10.4,1022.1,-5.6,0.0,NE,0.7,Aotizhongxin,2014-10-26,Rendah
14516,2014,10,26,19,15.0,15.0,2.0,60.0,500.0,22.0,8.8,1022.7,-5.1,0.0,NNE,0.8,Aotizhongxin,2014-10-26,Rendah
14517,2014,10,26,20,21.0,21.0,2.0,59.0,500.0,21.0,7.9,1023.7,-4.9,0.0,ENE,1.1,Aotizhongxin,2014-10-26,Rendah
14518,2014,10,26,21,19.0,19.0,2.0,61.0,500.0,16.0,7.9,1024.7,-3.9,0.0,N,0.6,Aotizhongxin,2014-10-26,Rendah
14519,2014,10,26,22,17.0,17.0,2.0,55.0,400.0,17.0,6.0,1025.2,-1.2,0.0,NE,0.4,Aotizhongxin,2014-10-26,Rendah
14520,2014,10,26,23,17.0,17.0,2.0,67.0,400.0,5.0,4.9,1025.8,-1.8,0.0,NNE,0.5,Aotizhongxin,2014-10-26,Rendah
14521,2014,10,27,0,13.0,13.0,2.0,61.0,400.0,10.0,4.1,1026.2,-3.4,0.0,ENE,1.3,Aotizhongxin,2014-10-27,Rendah
14522,2014,10,27,1,10.0,10.0,2.0,41.0,300.0,27.0,6.2,1026.6,-7.4,0.0,NE,1.4,Aotizhongxin,2014-10-27,Rendah
14523,2014,10,27,2,9.0,9.0,2.0,37.0,300.0,27.0,5.7,1026.5,-7.5,0.0,NE,1.1,Aotizhongxin,2014-10-27,Rendah
14524,2014,10,27,3,8.0,8.0,2.0,39.0,300.0,24.0,4.2,1026.7,-5.1,0.0,NE,0.9,Aotizhongxin,2014-10-27,Rendah
14525,2014,10,27,4,10.0,10.0,2.0,45.0,300.0,15.0,3.0,1026.9,-5.9,0.0,NE,0.6,Aotizhongxin,2014-10-27,Rendah
14526,2014,10,27,5,10.0,10.0,2.0,55.0,300.0,4.0,2.9,1027.1,-5.5,0.0,ENE,0.0,Aotizhongxin,2014-10-27,Rendah
14527,2014,10,27,6,10.0,10.0,2.0,58.0,300.0,3.0,2.4,1027.4,-6.0,0.0,NE,1.1,Aotizhongxin,2014-10-27,Rendah
14528,2014,10,27,7,9.0,9.0,2.0,56.0,400.0,6.0,5.4,1028.0,-7.1,0.0,NE,1.2,Aotizhongxin,2014-10-27,Rendah
14529,2014,10,27,8,10.0,10.0,2.0,65.0,500.0,2.0,8.6,1028.4,-6.4,0.0,NNE,1.5,Aotizhongxin,2014-10-27,Rendah
14530,2014,10,27,9,21.0,21.0,5.0,69.0,600.0,2.0,10.8,1028.1,-5.3,0.0,ENE,1.4,Aotizhongxin,2014-10-27,Rendah
14533,2014,10,27,12,46.0,46.0,25.0,71.0,1100.0,14.0,14.4,1025.5,-3.9,0.0,WSW,1.9,Aotizhongxin,2014-10-27,Sedang
14534,2014,10,27,13,35.0,35.0,20.0,51.0,900.0,33.0,15.3,1024.5,-1.8,0.0,SW,3.0,Aotizhongxin,2014-10-27,Sedang
14535,2014,10,27,14,29.0,29.0,15.0,39.0,600.0,42.0,15.4,1024.0,-1.2,0.0,WSW,2.3,Aotizhongxin,2014-10-27,Rendah
14536,2014,10,27,15,25.0,87.0,11.0,37.0,700.0,48.0,15.0,1023.4,0.0,0.0,WSW,2.5,Aotizhongxin,2014-10-27,Rendah
14537,2014,10,27,16,33.0,100.0,13.0,50.0,700.0,42.0,13.4,1023.3,0.7,0.0,SSW,1.5,Aotizhongxin,2014-10-27,Rendah
14538,2014,10,27,17,43.0,103.0,11.0,54.0,600.0,42.0,12.3,1023.5,1.0,0.0,SW,1.2,Aotizhongxin,2014-10-27,Sedang
14539,2014,10,27,18,33.0,97.0,5.0,60.0,500.0,31.0,11.0,1023.8,1.8,0.0,SW,1.1,Aotizhongxin,2014-10-27,Rendah
14540,2014,10,27,19,34.0,87.0,6.0,85.0,700.0,4.0,9.8,1023.8,2.9,0.0,SSW,1.1,Aotizhongxin,2014-10-27,Rendah
14541,2014,10,27,20,55.0,98.0,15.0,100.0,1200.0,2.0,10.8,1024.1,0.8,0.0,SSW,1.4,Aotizhongxin,2014-10-27,Sedang
14542,2014,10,27,21,55.0,130.0,15.0,91.0,1100.0,2.0,9.5,1024.3,1.6,0.0,SSW,1.6,Aotizhongxin,2014-10-27,Sedang
14543,2014,10,27,22,42.0,108.0,9.0,82.0,1000.0,2.0,9.5,1024.4,2.6,0.0,WSW,2.2,Aotizhongxin,2014-10-27,Sedang
14544,2014,10,27,23,40.0,88.0,10.0,71.0,1400.0,2.0,8.6,1024.0,2.8,0.0,SW,1.7,Aotizhongxin,2014-10-27,Sedang
14545,2014,10,28,0,48.0,95.0,11.0,75.0,1400.0,2.0,8.5,1023.5,3.3,0.0,WSW,1.4,Aotizhongxin,2014-10-28,Sedang
14546,2014,10,28,1,40.0,83.0,8.0,72.0,800.0,2.0,6.7,1023.3,4.2,0.0,SSW,0.4,Aotizhongxin,2014-10-28,Sedang
14547,2014,10,28,2,35.0,63.0,8.0,63.0,600.0,2.0,5.3,1022.9,4.1,0.0,NE,0.6,Aotizhongxin,2014-10-28,Sedang
14548,2014,10,28,3,36.0,60.0,4.0,52.0,600.0,2.0,5.2,1023.0,3.0,0.0,ENE,0.8,Aotizhongxin,2014-10-28,Sedang
14549,2014,10,28,4,42.0,70.0,7.0,59.0,800.0,2.0,4.8,1023.1,2.3,0.0,E,0.9,Aotizhongxin,2014-10-28,Sedang
14550,2014,10,28,5,53.0,102.0,8.0,70.0,1100.0,2.0,4.5,1023.1,2.4,0.0,E,0.9,Aotizhongxin,2014-10-28,Sedang
14551,2014,10,28,6,68.0,131.0,8.0,72.0,1100.0,2.0,4.6,1023.1,2.5,0.0,ENE,1.1,Aotizhongxin,2014-10-28,Sedang
14552,2014,10,28,7,69.0,133.0,8.0,71.0,1200.0,2.0,6.1,1023.5,2.9,0.0,ENE,1.5,Aotizhongxin,2014-10-28,Sedang
14553,2014,10,28,8,70.0,143.0,10.0,71.0,1300.0,2.0,8.0,1023.3,3.5,0.0,ENE,1.0,Aotizhongxin,2014-10-28,Sedang
14554,2014,10,28,9,69.0,127.0,14.0,78.0,1400.0,2.0,9.9,1022.8,4.1,0.0,WSW,1.3,Aotizhongxin,2014-10-28,Sedang
14555,2014,10,28,10,75.0,140.0,18.0,87.0,1500.0,2.0,10.9,1022.2,3.7,0.0,NE,1.7,Aotizhongxin,2014-10-28,Tinggi
14556,2014,10,28,11,85.0,167.0,19.0,99.0,1600.0,2.0,11.6,1021.1,4.1,0.0,NE,1.4,Aotizhongxin,2014-10-28,Tinggi
14557,2014,10,28,12,87.0,159.0,19.0,104.0,1400.0,2.0,12.9,1020.2,4.1,0.0,NE,2.0,Aotizhongxin,2014-10-28,Tinggi
14558,2014,10,28,13,90.0,144.0,18.0,104.0,1200.0,2.0,14.4,1019.4,4.7,0.0,W,1.9,Aotizhongxin,2014-10-28,Tinggi
14559,2014,10,28,14,78.0,112.0,20.0,83.0,800.0,24.0,14.4,1019.2,3.8,0.0,SW,2.0,Aotizhongxin,2014-10-28,Tinggi
14560,2014,10,28,15,53.0,92.0,22.0,49.0,600.0,50.0,13.3,1018.9,3.9,0.0,W,2.7,Aotizhongxin,2014-10-28,Sedang
14563,2014,10,28,18,31.0,114.0,15.0,72.0,600.0,23.0,10.9,1019.5,5.4,0.0,SSW,0.0,Aotizhongxin,2014-10-28,Rendah
14564,2014,10,28,19,53.0,107.0,15.0,80.0,700.0,13.0,10.1,1019.5,6.8,0.0,SSW,0.0,Aotizhongxin,2014-10-28,Sedang
14565,2014,10,28,20,53.0,96.0,16.0,78.0,600.0,14.0,9.7,1019.5,7.6,0.0,ENE,0.1,Aotizhongxin,2014-10-28,Sedang
14566,2014,10,28,21,53.0,134.0,12.0,89.0,700.0,2.0,9.6,1019.6,8.0,0.0,NE,0.6,Aotizhongxin,2014-10-28,Sedang
14567,2014,10,28,22,58.0,143.0,9.0,96.0,900.0,2.0,9.2,1019.4,7.3,0.0,ENE,0.6,Aotizhongxin,2014-10-28,Sedang
14568,2014,10,28,23,72.0,172.0,9.0,104.0,1100.0,2.0,9.2,1019.3,6.5,0.0,ENE,0.0,Aotizhongxin,2014-10-28,Sedang
14569,2014,10,29,0,103.0,200.0,11.0,114.0,1600.0,2.0,8.9,1019.3,6.3,0.0,ENE,0.9,Aotizhongxin,2014-10-29,Tinggi
14570,2014,10,29,1,112.0,215.0,12.0,116.0,1500.0,2.0,8.7,1019.2,6.5,0.0,ENE,0.6,Aotizhongxin,2014-10-29,Tinggi
14571,2014,10,29,2,114.0,212.0,13.0,112.0,1500.0,2.0,8.0,1018.8,6.1,0.0,ENE,0.0,Aotizhongxin,2014-10-29,Tinggi
14572,2014,10,29,3,111.0,177.0,10.0,103.0,1300.0,2.0,7.5,1018.7,6.0,0.0,ENE,0.6,Aotizhongxin,2014-10-29,Tinggi
14573,2014,10,29,4,104.0,167.0,9.0,94.0,1300.0,2.0,7.0,1018.8,5.6,0.0,N,0.0,Aotizhongxin,2014-10-29,Tinggi
14574,2014,10,29,5,100.0,142.0,7.0,88.0,1200.0,2.0,6.6,1018.8,5.5,0.0,ESE,0.0,Aotizhongxin,2014-10-29,Tinggi
14575,2014,10,29,6,93.0,120.0,6.0,79.0,1100.0,2.0,6.4,1019.1,5.7,0.0,N,0.0,Aotizhongxin,2014-10-29,Tinggi
14576,2014,10,29,7,94.0,146.0,8.0,86.0,1200.0,2.0,7.3,1019.8,6.1,0.0,ENE,0.7,Aotizhongxin,2014-10-29,Tinggi
14577,2014,10,29,8,94.0,148.0,6.0,88.0,1100.0,2.0,9.1,1019.7,6.4,0.0,ENE,1.1,Aotizhongxin,2014-10-29,Tinggi
14578,2014,10,29,9,101.0,151.0,10.0,88.0,1200.0,2.0,12.0,1019.7,5.2,0.0,ENE,1.6,Aotizhongxin,2014-10-29,Tinggi
14579,2014,10,29,10,104.0,163.0,15.0,91.0,1200.0,2.0,13.7,1019.4,5.3,0.0,ENE,1.7,Aotizhongxin,2014-10-29,Tinggi
14580,2014,10,29,11,103.0,145.0,15.0,86.0,1000.0,3.0,15.0,1018.5,5.2,0.0,ESE,1.1,Aotizhongxin,2014-10-29,Tinggi
14581,2014,10,29,12,107.0,159.0,15.0,89.0,1100.0,12.0,15.6,1017.8,5.8,0.0,S,1.1,Aotizhongxin,2014-10-29,Tinggi
14582,2014,10,29,13,108.0,138.0,18.0,87.0,1100.0,26.0,16.1,1017.1,5.4,0.0,SW,0.8,Aotizhongxin,2014-10-29,Tinggi
14583,2014,10,29,14,109.0,144.0,22.0,102.0,1200.0,23.0,16.4,1016.9,5.0,0.0,SSW,1.3,Aotizhongxin,2014-10-29,Tinggi
14584,2014,10,29,15,108.0,160.0,18.0,111.0,1100.0,26.0,15.2,1016.9,7.2,0.0,W,1.1,Aotizhongxin,2014-10-29,Tinggi
14585,2014,10,29,16,121.0,181.0,19.0,125.0,1200.0,23.0,13.3,1017.0,8.4,0.0,SSE,0.0,Aotizhongxin,2014-10-29,Sangat Tinggi
14586,2014,10,29,17,134.0,197.0,19.0,132.0,1200.0,14.0,11.9,1017.3,8.7,0.0,N,0.0,Aotizhongxin,2014-10-29,Sangat Tinggi
14596,2014,10,30,3,172.0,238.0,9.0,115.0,1900.0,2.0,10.6,1016.8,8.5,0.0,ENE,1.0,Aotizhongxin,2014-10-30,Sangat Tinggi
14597,2014,10,30,4,164.0,214.0,10.0,121.0,1700.0,2.0,10.7,1016.8,8.8,0.0,NNE,0.2,Aotizhongxin,2014-10-30,Sangat Tinggi
14598,2014,10,30,5,148.0,192.0,8.0,109.0,1700.0,2.0,10.6,1016.8,9.0,0.0,ENE,0.0,Aotizhongxin,2014-10-30,Sangat Tinggi
14599,2014,10,30,6,140.0,179.0,9.0,107.0,1500.0,2.0,10.7,1017.2,8.3,0.0,ENE,1.0,Aotizhongxin,2014-10-30,Sangat Tinggi
14600,2014,10,30,7,131.0,166.0,9.0,97.0,1400.0,2.0,11.2,1018.0,8.4,0.0,ESE,0.0,Aotizhongxin,2014-10-30,Sangat Tinggi
14601,2014,10,30,8,127.0,163.0,10.0,96.0,1400.0,2.0,11.7,1018.2,8.9,0.0,NE,0.0,Aotizhongxin,2014-10-30,Sangat Tinggi
14602,2014,10,30,9,142.0,210.0,14.0,106.0,1600.0,2.0,12.5,1018.2,8.8,0.0,ENE,1.0,Aotizhongxin,2014-10-30,Sangat Tinggi
14606,2014,10,30,13,160.0,160.0,19.0,95.0,1700.0,33.0,15.4,1015.9,9.5,0.0,E,1.1,Aotizhongxin,2014-10-30,Sangat Tinggi
14607,2014,10,30,14,175.0,175.0,24.0,104.0,1600.0,34.0,15.1,1015.7,9.2,0.0,NE,1.4,Aotizhongxin,2014-10-30,Sangat Tinggi
14608,2014,10,30,15,164.0,164.0,36.0,85.0,1300.0,56.0,14.6,1015.7,8.5,0.0,ENE,0.7,Aotizhongxin,2014-10-30,Sangat Tinggi
14609,2014,10,30,16,166.0,182.0,40.0,103.0,1400.0,40.0,14.0,1015.7,8.8,0.0,N,0.6,Aotizhongxin,2014-10-30,Sangat Tinggi
14610,2014,10,30,17,167.0,189.0,32.0,123.0,1500.0,21.0,12.9,1016.0,10.3,0.0,N,0.7,Aotizhongxin,2014-10-30,Sangat Tinggi
14611,2014,10,30,18,172.0,184.0,27.0,117.0,1400.0,23.0,12.3,1016.6,10.0,0.0,NE,0.0,Aotizhongxin,2014-10-30,Sangat Tinggi
14612,2014,10,30,19,177.0,194.0,25.0,121.0,1500.0,18.0,12.0,1016.9,10.1,0.0,ENE,0.4,Aotizhongxin,2014-10-30,Sangat Tinggi
14617,2014,10,31,0,191.0,191.0,14.0,135.0,1700.0,2.0,11.4,1016.7,9.1,0.0,SSE,0.0,Aotizhongxin,2014-10-31,Sangat Tinggi
14618,2014,10,31,1,196.0,196.0,16.0,130.0,1700.0,2.0,11.4,1016.4,9.3,0.0,ESE,0.7,Aotizhongxin,2014-10-31,Sangat Tinggi
14619,2014,10,31,2,205.0,205.0,18.0,132.0,1800.0,2.0,11.5,1016.0,9.1,0.0,ESE,0.0,Aotizhongxin,2014-10-31,Sangat Tinggi
14620,2014,10,31,3,203.0,203.0,16.0,129.0,1800.0,2.0,11.4,1015.8,9.1,0.0,ESE,0.0,Aotizhongxin,2014-10-31,Sangat Tinggi
14621,2014,10,31,4,198.0,198.0,14.0,122.0,1800.0,2.0,11.2,1015.5,9.9,0.0,ESE,0.0,Aotizhongxin,2014-10-31,Sangat Tinggi
14622,2014,10,31,5,186.0,186.0,12.0,114.0,1700.0,2.0,11.0,1015.2,9.7,0.0,N,0.0,Aotizhongxin,2014-10-31,Sangat Tinggi
14623,2014,10,31,6,160.0,160.0,14.0,103.0,1600.0,2.0,11.0,1015.4,9.9,0.0,E,0.4,Aotizhongxin,2014-10-31,Sangat Tinggi
14624,2014,10,31,7,164.0,164.0,13.0,105.0,1800.0,2.0,11.9,1016.2,9.6,0.0,NE,0.0,Aotizhongxin,2014-10-31,Sangat Tinggi
14625,2014,10,31,8,172.0,172.0,13.0,104.0,2200.0,2.0,12.7,1016.4,10.4,0.0,N,0.0,Aotizhongxin,2014-10-31,Sangat Tinggi
14628,2014,10,31,11,109.0,109.0,16.0,95.0,2000.0,7.0,14.8,1015.2,11.6,0.0,SSW,0.7,Aotizhongxin,2014-10-31,Tinggi
